epoch,train_loss,train_accuracy,train_f1,train_precision,eval_loss,eval_accuracy,eval_f1,eval_precision
38,0.8748360034701549,84.38274473358116,0.8448171153418448,0.8811221685902212,0.20871858087178924,95.88508155819329,0.9771723411368491,0.9990188324319702
39,0.8716426116530928,84.63057620817844,0.8464823395323007,0.8809659509996408,0.2042799473665047,95.92997158221208,0.9771349392070892,0.998633348296673
40,0.8628476191187436,85.01006815365551,0.8510831160213128,0.8850734243769792,0.2011341111318947,96.28909171614018,0.979547055531558,0.9991632999152077
41,0.8557595565564275,85.25789962825279,0.852591106860958,0.8846462402950547,0.20329923150283605,96.19931168180194,0.978838439792425,0.9989934400977346
42,0.8494026872896056,85.47087980173482,0.8556484845792816,0.888444488700064,0.2050174411392383,96.06464163600266,0.978062369042006,0.9987332820304539
43,0.8425351956667658,85.8039033457249,0.8580777426080015,0.8885392638993942,0.19773461123292682,96.16938502385769,0.9788015186906383,0.9986467893919637
44,0.8409473812565337,85.9587980173482,0.8599151862449217,0.8920337410549999,0.19392215737357532,96.37887175504487,0.9797460132330287,0.9986483116364905
45,0.8341736289057442,86.22986369268897,0.8624890372917327,0.8933806485705891,0.19221782659353404,96.51354181340189,0.980613481857741,0.9987081649957603
46,0.8332721125680718,86.50867410161091,0.8654813719390482,0.8969921069653883,0.1905292643056593,96.55843185911131,0.9809678807671203,0.9988791745936739
47,0.8425821821485754,85.97041511771995,0.8601033891935255,0.8914575588599758,0.19224623198836002,96.43872512687238,0.9801499646923119,0.9987569739851649
48,0.8334578722530729,86.09045848822801,0.8611006671356118,0.8926746526827835,0.18971649354559816,96.54346849303678,0.9808212698517456,0.9989340401730047
49,0.8296759719446837,86.47769516728624,0.8645398756741465,0.8953641133967574,0.18791261673883355,96.76791859029849,0.9821122888306791,0.9991634780502054
50,0.8283840078846673,86.56288723667906,0.8663398602628668,0.8971472628681044,0.18336761959223766,96.90258864865552,0.9827920122377882,0.9987733624049648
51,0.8279505391250903,86.43897149938041,0.8647794881280244,0.8957978268590502,0.18672533585927845,96.79784526993339,0.9824186012694315,0.9992594928140343
52,0.8213822223439979,86.93850681536556,0.8689348175824331,0.8987161539496581,0.1855902280187457,96.6931019129019,0.9817302956736468,0.9989176517532046
53,0.8291422161914159,86.54352540272615,0.8655729507461134,0.8952800528631152,0.18276731927434467,96.73799191523005,0.9819043746948225,0.998955238237746
54,0.824141833271088,86.6635687732342,0.8668688656391519,0.8969672620723974,0.18079012103928396,96.96244201705821,0.9829737580738684,0.9987993701146476
